day_id,dpt_cty_cd,arrv_cty_cd,dpt_airpt_cd,arrv_airpt_cd,carr_cd,flt_nbr,cls_cd,sub_cls_cd,flt_rte_cd,flt_seg_dpt_hh,flt_seg_dpt_mm,flt_seg_arrv_dt,flt_seg_arrv_hh,flt_seg_arrv_mm,flt_seg_seq_nbr,aircrft_typ,flt_seg_dstnc,leg_qty,cls_cpc_qty,pax_qty,fc_pax_qty,grp_pax_qty,ffp_pax_qty,net_amt,y_fr_amt
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,H,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,0,0,0,0,1868.14,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,T,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,T,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,8,0,0,0,685.24,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,U,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,2,0,0,0,279.17,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,A,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,982.47,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,W,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,37,0,0,8,658.21,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,E,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,6,0,0,1,1238.57,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,V,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,0,0,0,0,,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,V,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,498.1,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,G,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,31,0,0,1,2181.88,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,M,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,0,0,0,0,1548.95,1830
2012/5/3,GFG,DFB,ACD,DAG,CG,1017,F,P,ACD-DAG,19,30,2012/5/3,20,20,12,737,440,1,0,0,0,0,0,932.84,1000
2012/8/29,BBE,BFA,EGG,FBF,ED,1337,C,J,EGG-FBF-CCG,7,55,2012/8/29,9,20,12,320,746,2,0,0,0,0,0,,790
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,H,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,1,0,0,0,1388.69,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,H,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,0,0,0,0,2868.16,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,T,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,24,0,0,8,380.93,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,L,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,0,0,0,0,695.81,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,V,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,559.89,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,Q,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,2,0,0,0,1033.55,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,T,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,0,0,0,0,,1800
2012/9/6,GFG,EFG,ACD,GCB,BB,1500,F,J,ACD-GCB-BDD,8,20,2012/9/6,10,50,12,737,1708,2,0,0,0,0,0,,1640
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,V,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,M,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,3,0,0,1,652.04,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,U,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,0,0,0,0,15.29,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,R,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,T,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,,1190
2012/7/7,CAA,AEC,DEE,FAC,ED,1528,C,J,DEE-CCC-FAC,16,10,2012/7/7,21,10,13,319,2567,2,0,0,0,0,0,,2300
2012/5/11,BBE,AEF,EGG,AFF,ED,1089,C,I,EGG-AFF,19,5,2012/5/11,20,15,12,320,672,1,0,0,0,0,0,,740
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,K,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,1,0,0,0,,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,S,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,1,0,0,0,183.04,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,U,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,2,0,2,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,O,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,6,0,0,2,,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,V,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,18,0,0,5,734.42,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,X,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,791.69,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,B,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,1,0,0,1,1024.4,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,S,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,3,0,0,1,354.26,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,B,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,0,0,0,0,684.55,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,Y,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,120,70,0,0,21,679.32,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,R,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,727.69,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,R,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,T,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,0,0,0,0,2029.6,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,G,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,Y,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,161,0,0,0,0,1249.96,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,Q,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,379.1,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,G,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,T,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,3,0,0,1,793.96,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,K,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,1,0,0,1,2164.2,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,T,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,0,0,0,0,,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,K,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,891.06,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,S,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,2033.07,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,V,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,0,0,0,0,715.6,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,U,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,5,0,0,0,909.89,1500
2012/8/29,BBE,BFA,EGG,FBF,ED,1337,C,D,EGG-FBF-CCG,7,55,2012/8/29,9,20,12,320,746,2,0,0,0,0,0,,790
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,L,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,1,0,0,0,1184.38,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,E,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,0,0,0,0,,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,Q,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,393.77,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,S,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,0,0,0,0,,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,S,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,617.59,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,S,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,0,0,0,0,1220.02,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,X,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,7,0,0,0,715.55,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,Y,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,90,4,0,0,0,1087.78,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,U,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,462.13,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,U,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,Q,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,0,0,0,0,,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,L,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,737.41,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,H,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,7,0,0,2,1008.31,1190
2012/7/7,CAA,AEC,DEE,FAC,ED,1528,C,D,DEE-CCC-FAC,16,10,2012/7/7,21,10,13,319,2567,2,0,0,0,0,0,,2300
2012/5/11,BBE,AEF,EGG,AFF,ED,1089,C,C,EGG-AFF,19,5,2012/5/11,20,15,12,320,672,1,0,0,0,0,0,,740
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,Y,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,147,0,0,0,0,2160.6,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,M,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,0,0,0,0,693.06,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,W,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,0,0,0,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,R,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,9,0,0,1,1089.89,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,U,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,1,0,0,0,,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,A,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,M,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,7,0,0,6,786.64,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,M,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,462.67,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,O,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,0,0,0,0,,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,N,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,N,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,15,0,0,0,1147.68,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,U,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,2,0,0,0,282.25,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,E,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,56,0,0,30,1212.01,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,R,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,M,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,866.03,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,O,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,8,0,0,4,,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,B,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,11,0,0,0,1694.83,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,E,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,3,0,0,0,629.33,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,V,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,24,0,0,7,1109.79,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,Y,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,137,6,0,0,1,1268.6,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,S,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,916.21,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,H,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,2446.67,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,T,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,0,0,0,0,827.78,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,I,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,S,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,U,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,7,0,0,4,1146.58,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,A,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,4,0,0,0,919.96,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,H,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,666.42,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,K,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,1,0,0,0,674.81,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,Y,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,161,81,0,0,40,1084.73,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,R,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,0,0,0,0,,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,R,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,8,0,0,2,,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,L,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,0,0,0,0,,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,B,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,913.08,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,S,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,S,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,5,0,0,0,765.5,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,G,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,E,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,477.91,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,G,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,6,0,0,0,937.75,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,O,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,0,0,0,0,,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,N,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,2,0,0,2,1490.78,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,O,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,0,0,0,0,555.53,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,Q,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,0,0,0,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,X,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,1,0,0,0,786.22,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,Y,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,149,6,0,0,2,1388.72,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,I,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,1086.42,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,Y,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,155,87,0,0,41,1107.94,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,Y,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,148,0,0,0,0,577.49,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,N,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,0,0,0,0,,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,V,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,317.46,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,A,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,5,0,0,1,1036.34,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,X,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,432.52,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,R,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,0,0,0,0,858.74,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,B,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,X,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,46,0,0,0,562.7,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,K,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,38,0,0,21,592.43,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,S,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,1048.65,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,M,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,0,0,0,0,1377,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,U,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,9,0,0,3,612.05,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,S,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,0,0,0,0,,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,M,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,998.4,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,B,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,K,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,0,0,0,0,1320.15,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,N,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,K,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,919.97,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,Y,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,149,14,0,0,8,1740.05,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,V,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,23,0,0,1,619.94,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,B,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,W,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,0,0,0,0,316.86,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,I,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,V,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,0,0,0,0,868.17,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,L,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,11,0,0,2,1092.22,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,O,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,0,0,0,0,,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,Z,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,2,0,0,1,154.68,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,Z,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,E,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,0,0,0,0,1578.27,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,Z,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,U,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,539.17,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,Y,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,123,5,0,0,0,1355.27,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,N,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,0,0,0,0,,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,X,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,868.22,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,N,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,29,0,0,4,422.34,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,L,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,0,0,0,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,U,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,0,0,0,0,621.31,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,K,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,0,0,0,0,,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,R,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,8,0,0,0,722.96,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,G,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,0,0,0,0,844.96,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,E,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,Z,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,0,0,0,0,,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,T,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,1,0,0,0,616.03,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,Y,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,161,10,0,0,0,1852.53,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,G,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,749.19,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,B,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,16,0,0,6,990.07,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,Q,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,N,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,806.61,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,E,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,351.53,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,I,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,,1880
